STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
US1GACT0028,"GARDEN CITY 1.2 NNE, GA US",32.1177,-81.1519,4.3,2017-07,,,,23,16,,,,,,,,,,,2.61,,,,11.59,,,,,,,,
US1GACT0007,"SKIDAWAY ISLAND 2.2 N, GA US",31.9662,-81.0429,0.9,2009-01,,,,17,6,,,,,,,,,,,0.39,,,,1.82,,,,,,,,
US1GACT0007,"SKIDAWAY ISLAND 2.2 N, GA US",31.9662,-81.0429,0.9,2009-03,,,,4,2,,,,,,,,,,,2.5,,,,3.78,,,,,,,,
US1GACT0007,"SKIDAWAY ISLAND 2.2 N, GA US",31.9662,-81.0429,0.9,2009-04,,,,7,5,,,,,,,,,,,2.18,,,,6.73,,,,,,,,
US1GACT0007,"SKIDAWAY ISLAND 2.2 N, GA US",31.9662,-81.0429,0.9,2009-05,,,,18,11,,,,,,,,,,,3.77,,,,10.13,,,,,,,,
US1GACT0007,"SKIDAWAY ISLAND 2.2 N, GA US",31.9662,-81.0429,0.9,2009-06,,,,10,7,,,,,,,,,,,0.7,,,,2.44,,,,,,,,
US1GACT0007,"SKIDAWAY ISLAND 2.2 N, GA US",31.9662,-81.0429,0.9,2009-07,,,,15,11,,,,,,,,,,,2.44,,,,6.54,,,,,,,,
US1GACT0007,"SKIDAWAY ISLAND 2.2 N, GA US",31.9662,-81.0429,0.9,2009-08,,,,24,15,,,,,,,,,,,3.1,,,,12.61,,,,,,,,
US1GACT0007,"SKIDAWAY ISLAND 2.2 N, GA US",31.9662,-81.0429,0.9,2009-09,,,,10,3,,,,,,,,,,,1.2,,,,2.48,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-01,,,,12,4,,,,,,,,,,,0.35,,,,1.17,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-02,,,,6,3,,,,,,,,,,,0.65,,,,0.93,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-03,,,,4,4,,,,,,,,,,,1.7,,,,4.12,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-04,,,,9,7,,,,,,,,,,,3.5,,,,7.92,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-05,,,,17,11,,,,,,,,,,,1.8,,,,9.14,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-06,,,,12,10,,,,,,,,,,,1.26,,,,4.94,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-07,,,,14,9,,,,,,,,,,,1.35,,,,6.49,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-08,,,,16,13,,,,,,,,,,,2.7,,,,10.55,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-09,,,,6,5,,,,,,,,,,,1.15,,,,2.35,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-10,,,,10,7,,,,,,,,,,,0.78,,,,3.89,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-11,,,,7,3,,,,,,,,,,,1.2,,,,2.96,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2009-12,,,,18,10,,,,,,,,,,,2.65,,,,11.78,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-01,,,,11,6,,,,,,,,,,,2.1,,,,6.3,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-02,,,,15,6,,,,,,,,,,,1.15,,,,3.87,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-03,,,,12,6,,,,,,,,,,,1.82,,,,3.14,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-04,,,,5,4,,,,,,,,,,,0.94,,,,1.35,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-05,,,,9,6,,,,,,,,,,,1.15,,,,3.63,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-06,,,,11,7,,,,,,,,,,,3.25,,,,6.95,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-07,,,,11,7,,,,,,,,,,,0.75,,,,3.52,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-08,,,,19,11,,,,,,,,,,,2.36,,,,5.45,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-09,,,,7,5,,,,,,,,,,,1.05,,,,3.02,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-10,,,,3,2,,0,,,,,,,,0,0.21,,,,0.33,0,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-11,,,,5,1,,0,,,,,,,,0,0.16,,,,0.29,0,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2010-12,,,,6,5,,,,,,,,,,,0.8,,,,2.09,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-01,,,,12,6,,,,,,,,,,,1.36,,,,2.87,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-02,,,,12,6,,,,,,,,,,,1.5,,,,3.81,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-03,,,,10,4,,,,,,,,,,,1.5,,,,5.18,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-04,,,,8,5,,,,,,,,,,,0.96,,,,2.26,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-05,,,,4,2,,0,,,,,,,,0,0.41,,,,0.75,0,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-06,,,,9,5,,,,,,,,,,,3,,,,5.81,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-07,,,,13,6,,,,,,,,,,,2.02,,,,5.06,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-08,,,,12,9,,,,,,,,,,,1,,,,3.7,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-09,,,,11,7,,,,,,,,,,,1.93,,,,4.84,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-10,,,,7,5,,,,,,,,,,,0.92,,,,2.65,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-11,,,,5,3,,0,,,,,,,,0,0.47,,,,0.97,0,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2011-12,,,,10,3,,,,,,,,,,,0.46,,,,1.52,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-01,,,,10,3,,,,,,,,,,,0.87,,,,1.62,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-02,,,,9,6,,,,,,,,,,,1.5,,,,2.95,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-03,,,,12,6,,,,,,,,,,,3.4,,,,4.92,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-04,,,,8,4,,,,,,,,,,,1.07,,,,2.39,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-05,,,,15,8,,,,,,,,,,,1.92,,,,6.07,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-06,,,,13,8,,,,,,,,,,,1.25,,,,4.85,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-07,,,,14,7,,,,,,,,,,,1.1,,,,4.48,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-08,,,,23,15,,,,,,,,,,,1.53,,,,9.02,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-09,,,,10,5,,,,,,,,,,,0.6,,,,1.91,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-10,,,,9,4,,,,,,,,,,,1.67,,,,3.05,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-11,,,,10,3,,,,,,,,,,,0.35,,,,0.78,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2012-12,,,,10,6,,,,,,,,,,,0.58,,,,2.09,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-01,,,,8,2,,,,,,,,,,,0.3,,,,0.75,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-02,,,,15,9,,,,,,,,,,,4.05,,,,10.58,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-03,,,,7,4,,,,,,,,,,,0.8,,,,2.2,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-04,,,,12,7,,,,,,,,,,,1.5,,,,4.79,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-05,,,,12,5,,,,,,,,,,,1.58,,,,4.31,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-06,,,,15,11,,,,,,,,,,,2.58,,,,8.75,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-07,,,,22,12,,,,,,,,,,,1.72,,,,8.81,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-08,,,,15,9,,,,,,,,,,,2.76,,,,9.79,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-09,,,,12,7,,,,,,,,,,,0.75,,,,2.96,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-10,,,,6,2,,,,,,,,,,,0.11,,,,0.33,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-11,,,,6,4,,0,,,,,,,,0,1.16,,,,2.37,0,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2013-12,,,,12,4,,,,,,,,,,,1.03,,,,3.19,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-01,,,,14,7,,,,,,,,,,,1.06,,,,2.52,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-02,,,,15,6,,,,,,,,,,,0.48,,,,2.17,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-03,,,,14,9,,,,,,,,,,,0.9,,,,3.16,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-04,,,,9,6,,,,,,,,,,,2.3,,,,6.09,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-05,,,,11,5,,,,,,,,,,,1.88,,,,4.73,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-06,,,,19,11,,,,,,,,,,,4.72,,,,8.92,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-07,,,,14,7,,,,,,,,,,,0.75,,,,2.25,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-08,,,,16,9,,,,,,,,,,,2.57,,,,4.8,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-09,,,,18,10,,,,,,,,,,,1.81,,,,9.03,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-10,,,,8,3,,,,,,,,,,,1,,,,2.12,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-11,,,,6,5,,,,,,,,,,,1.65,,,,5.03,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2014-12,,,,10,6,,,,,,,,,,,1.5,,,,4.17,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-01,,,,15,6,,,,,,,,,,,1.65,,,,3.9,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-02,,,,13,6,,,,,,,,,,,2.25,,,,4.11,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-03,,,,17,6,,,,,,,,,,,0.6,,,,2.69,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-04,,,,17,8,,,,,,,,,,,2.8,,,,7.09,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-05,,,,7,3,,,,,,,,,,,0.58,,,,1.02,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-06,,,,16,9,,,,,,,,,,,1,,,,4.26,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-07,,,,15,7,,,,,,,,,,,2.2,,,,6,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-08,,,,24,14,,,,,,,,,,,1.4,,,,5.99,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-09,,,,23,7,,,,,,,,,,,1.07,,,,3.25,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-10,,,,15,6,,,,,,,,,,,0.6,,,,1.96,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-11,,,,12,6,,,,,,,,,,,1,,,,3.69,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2015-12,,,,12,6,,,,,,,,,,,1.35,,,,3.61,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-01,,,,13,7,,,,,,,,,,,1.05,,,,3.69,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-02,,,,10,5,,,,,,,,,,,1.5,,,,3.99,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-03,,,,9,5,,,,,,,,,,,4.57,,,,6.01,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-04,,,,10,4,,,,,,,,,,,1.35,,,,2.27,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-05,,,,14,8,,,,,,,,,,,3.31,,,,10.19,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-06,,,,13,7,,,,,,,,,,,2.7,,,,7.18,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-07,,,,12,6,,,,,,,,,,,1,,,,2.64,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-08,,,,14,5,,,,,,,,,,,0.4,,,,1.18,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-09,,,,13,5,,,,,,,,,,,2.93,,,,5.66,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-10,,,,6,3,,,,,,,,,,,9.35,,,,10.17,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-11,,,,1,0,,0,,,,,,,,0,0.08,,,,0.08,0,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2016-12,,,,13,8,,,,,,,,,,,2.9,,,,5.28,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-01,,,,9,6,,,,,,,,,,,3.1,,,,7.18,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-02,,,,6,2,,0,,,,,,,,0,1.3,,,,1.81,0,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-03,,,,5,2,,,,,,,,,,,0.37,,,,0.61,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-04,,,,4,2,,0,,,,,,,,0,2.1,,,,2.73,0,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-05,,,,9,8,,,,,,,,,,,5.15,,,,10.42,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-06,,,,15,8,,,,,,,,,,,0.52,,,,3.27,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-07,,,,22,18,,,,,,,,,,,4.79,,,,12.73,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-08,,,,22,10,,,,,,,,,,,2.6,,,,7.33,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-09,,,,8,3,,,,,,,,,,,4.43,,,,6.59,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-10,,,,10,6,,,,,,,,,,,0.62,,,,1.72,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-11,,,,7,5,,,,,,,,,,,0.52,,,,1.39,,,,,,,,
US1GACT0001,"POOLER 1.2 NNE, GA US",32.1219,-81.2531,7.3,2017-12,,,,9,6,,,,,,,,,,,0.87,,,,2.47,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2014-05,,,,7,6,,,,,,,,,,,1.14,,,,3.54,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2014-07,,,,11,8,,,,,,,,,,,2.6,,,,7.02,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2014-08,,,,11,9,,,,,,,,,,,1.4,,,,4.54,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2014-09,,,,17,10,,,,,,,,,,,1.3,,,,7.41,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2014-10,,,,3,3,,0,,,,,,,,0,0.91,,,,1.88,0,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2014-11,,,,6,5,,,,,,,,,,,1.59,,,,5.11,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2014-12,,,,9,6,,,,,,,,,,,1.06,,,,3.61,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-01,,,,8,5,,,,,,,,,,,0.88,,,,2.39,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-02,,,,12,6,,,,,,,,,,,2.11,,,,4.05,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-03,,,,11,6,,,,,,,,,,,0.52,,,,2.27,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-04,,,,12,9,,,,,,,,,,,2.66,,,,5.86,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-05,,,,4,3,,0,,,,,,,,0,0.53,,,,1.27,0,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-06,,,,12,8,,,,,,,,,,,1.6,,,,3.96,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-07,,,,7,3,,,,,,,,,,,1.66,,,,3.08,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-08,,,,18,11,,,,,,,,,,,2.86,,,,9.24,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-09,,,,15,10,,,,,,,,,,,0.92,,,,4.59,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-10,,,,10,6,,,,,,,,,,,0.38,,,,1.72,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-11,,,,11,6,,,,,,,,,,,1.02,,,,3.3,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2015-12,,,,9,6,,,,,,,,,,,1.02,,,,3.01,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-01,,,,10,8,,,,,,,,,,,1.02,,,,3.85,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-02,,,,7,6,,,,,,,,,,,1.18,,,,3.99,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-03,,,,7,2,,,,,,,,,,,0.69,,,,1.26,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-04,,,,7,4,,,,,,,,,,,1.68,,,,2.32,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-05,,,,9,8,,,,,,,,,,,2.48,,,,6.16,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-06,,,,11,11,,,,,,,,,,,3.26,,,,10.75,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-07,,,,8,6,,,,,,,,,,,2.67,,,,3.98,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-08,,,,9,5,,,,,,,,,,,0.56,,,,1.77,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-09,,,,7,5,,,,,,,,,,,1.96,,,,5.14,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-10,,,,2,2,,0,,,,,,,,0,0.16,,,,0.28,0,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-11,,,,1,0,,,,,,,,,,,0.05,,,,0.05,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2016-12,,,,10,8,,,,,,,,,,,2.78,,,,6.25,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-01,,,,9,5,,,,,,,,,,,3.12,,,,7.19,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-02,,,,4,3,,,,,,,,,,,0.52,,,,1.24,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-03,,,,4,3,,0,,,,,,,,0,0.46,,,,0.85,0,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-04,,,,3,3,,0,,,,,,,,0,1.47,,,,2.09,0,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-05,,,,8,7,,,,,,,,,,,1.57,,,,5.32,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-06,,,,14,11,,,,,,,,,,,0.77,,,,5.41,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-07,,,,18,16,,,,,,,,,,,3.14,,,,9.92,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-08,,,,18,10,,,,,,,,,,,2.73,,,,9.5,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-09,,,,5,3,,,,,,,,,,,0.62,,,,1.04,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-10,,,,11,7,,,,,,,,,,,0.7,,,,2.6,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-11,,,,6,3,,,,,,,,,,,0.52,,,,0.87,,,,,,,,
US1GACT0067,"BLOOMINGDALE 4.7 SW, GA US",32.0639,-81.3561,7.9,2017-12,,,,8,7,,,,,,,,,,,0.92,,,,3.07,,,,,,,,
US1GACT0002,"SKIDAWAY ISLAND 2.3 S, GA US",31.9013,-81.0493,3,2009-01,,,,13,5,,,,,,,,,,,0.73,,,,1.94,,,,,,,,
US1GACT0002,"SKIDAWAY ISLAND 2.3 S, GA US",31.9013,-81.0493,3,2009-03,,,,5,4,,0,,,,,,,,0,2.59,,,,4.29,0,,,,,,,
US1GACT0002,"SKIDAWAY ISLAND 2.3 S, GA US",31.9013,-81.0493,3,2009-04,,,,8,6,,,,,,,,,,,1.9,,,,6.41,,,,,,,,
US1GACT0002,"SKIDAWAY ISLAND 2.3 S, GA US",31.9013,-81.0493,3,2009-05,,,,15,11,,,,,,,,,,,2.82,,,,9.91,,,,,,,,
