,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
121,       16,      00,   196002,   4.79,   46.4,    -.4,    .97,    .34,    .03,      2,    492,    .14,   -.12,   -.22,   -.44,    .13,    .06,    .39,   36.1,   56.8,0
122,       16,      00,   196003,   3.33,   51.8,   -.63,    .61,   -.79,   -.57,     10,    377,   -.69,    -.5,   -.55,   -.45,    -.3,    .04,    .21,   41.3,   62.2,0
123,       16,      00,   196004,   3.26,   67.3,   -.94,   -.94,  -1.13,   -.94,    117,     38,    -.6,   -.89,    -.7,  -1.01,   -.84,   -.19,    .02,   55.6,     79,0
124,       16,      00,   196005,   2.59,   71.4,  -1.44,  -1.44,  -1.78,  -1.44,    211,      4,   -.98,  -1.07,  -1.34,  -1.07,  -1.05,   -.59,   -.25,   59.5,   83.4,0
125,       16,      00,   196006,   2.98,   80.5,  -1.84,  -1.84,  -1.66,  -1.84,    469,      0,   -.72,  -1.25,  -1.31,  -1.29,  -1.04,   -.84,   -.49,   68.7,   92.2,0
126,       16,      00,   196007,   3.67,   83.5,   -2.5,   -2.5,  -2.53,   -2.5,    582,      0,  -1.08,  -1.32,   -1.7,  -1.52,  -1.58,  -1.31,   -.69,   72.1,     95,0
127,       16,      00,   196008,   8.23,   80.6,   1.01,  -1.23,   3.03,    .14,    484,      0,   1.66,    .61,    .03,   -.88,   -.86,   -.91,   -.51,   71.3,     90,0
128,       16,      00,   196009,   2.42,   77.1,   -.53,  -1.63,  -1.58,   -.92,    371,      0,   -.84,    .72,   -.02,  -1.03,   -1.1,   -.95,  -1.15,     66,   88.2,0
129,       16,      00,   196010,   4.58,   69.1,   -.25,  -1.24,    .66,   -.24,    173,     32,     .6,   -.03,    .79,   -.61,   -.85,  -1.08,   -.85,   57.9,   80.3,0
130,       16,      00,   196011,   2.59,   58.8,   -.76,  -1.65,  -1.61,  -1.24,     40,    198,   -.66,   -.09,   -.51,   -.48,   -1.1,  -1.06,   -.85,     47,   70.4,0
131,       16,      00,   196012,   6.44,   47.4,    .29,  -1.19,    .86,   -.42,      3,    508,    .66,   -.09,    .18,    .06,   -.78,   -.89,   -.41,   37.4,   57.4,0
132,       16,      00,   196101,   5.89,   43.6,    .57,   -.76,    .93,    .35,      7,    639,    .45,    .64,    .06,    .51,    -.5,   -.71,   -.22,   33.1,   54.2,0
133,       16,      00,   196102,   7.62,   54.6,    1.3,    1.3,   2.37,    1.3,     25,    287,   1.39,   1.17,   1.18,    .42,     .3,   -.43,   -.19,   43.7,   65.5,0
134,       16,      00,   196103,    8.5,   62.1,   2.06,   2.06,    2.7,   2.06,     78,    149,   1.56,   2.22,    1.8,   1.29,   1.19,    .18,    .25,   51.6,   72.6,0
135,       16,      00,   196104,   2.73,     63,   1.51,   1.51,  -1.04,    .96,     51,     97,   -.87,    .55,   1.11,    .73,   1.06,     .1,    .09,   51.2,   74.8,0
136,       16,      00,   196105,   3.81,   72.2,   1.05,   1.05,   -.89,    .07,    233,      2,   -.35,   -.82,    .24,    .83,    .34,    .24,   -.13,     61,   83.5,0
137,       16,      00,   196106,      8,   76.6,   2.05,   2.05,    3.3,   2.05,    359,      0,   1.31,    .66,    .13,   1.12,    .96,    .87,    .06,   66.9,   86.3,0
138,       16,      00,   196107,   7.44,   79.7,   2.71,   2.71,   2.64,   2.71,    458,      0,   1.06,   1.57,    .97,   1.27,   1.05,    1.3,   -.01,   70.1,   89.4,0
139,       16,      00,   196108,   4.49,   79.1,   2.78,   2.78,   1.04,   2.78,    438,      0,   -.01,    .62,   1.25,    .86,   1.23,    .83,   -.01,   68.9,   89.2,0
140,       16,      00,   196109,   5.68,   76.4,   3.23,   3.23,   2.19,   3.23,    355,      0,    .86,    .57,    .95,     .6,   1.35,   1.19,    .25,   66.6,   86.3,0
141,       16,      00,   196110,   1.52,   65.8,   2.64,   2.64,   -.75,   2.28,    112,     67,    -.8,    .03,   -.09,    .59,   1.03,    .86,   -.11,   52.5,     79,0
142,       16,      00,   196111,   7.63,   56.7,   3.31,   3.31,   2.83,   3.31,     27,    241,   1.29,    .45,    .68,   1.37,   1.07,   1.38,    .28,   46.8,   66.6,0
143,       16,      00,   196112,   8.59,     51,   3.94,   3.94,    2.9,   3.94,     12,    398,   1.41,   1.76,   1.08,   1.48,   1.06,   1.68,    .66,   40.4,   61.6,0
