StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       01,      00,   196208,   2.74,   80.3,   -2.4,   -2.4,  -2.55,   -2.4,    460,      0,  -1.14,  -1.19,    -.7,   -.88,    .58,    .22,    .82,   67.9,   92.6,
       01,      00,   196209,   3.37,   74.6,  -2.47,  -2.47,   -.95,  -2.47,    269,      6,   -.07,   -.88,  -1.08,   -.93,    -.5,    .29,     .6,   62.5,   86.6,
       01,      00,   196210,    2.6,   65.6,  -2.48,  -2.48,    -.8,  -2.48,     94,     99,    .02,   -.14,   -.75,  -1.38,   -.87,    .53,    .55,   52.2,   78.9,
       01,      00,   196211,   4.76,   51.2,  -1.99,  -1.99,    .71,  -1.62,      2,    436,    .63,    .36,     .2,   -.41,   -.66,    .58,    .77,   39.3,     63,
       01,      00,   196212,   2.97,   42.9,  -2.36,  -2.36,  -1.73,  -2.36,      1,    718,  -1.11,   -.32,   -.35,  -1.04,   -.98,   -.62,    .95,   31.4,   54.4,
       01,      00,   196301,   6.25,   39.1,  -1.67,  -1.67,   1.35,  -1.01,      2,    838,    .69,   -.26,    .04,   -.49,  -1.08,   -.72,   1.21,   27.6,   50.6,
       01,      00,   196302,   3.29,   41.8,  -1.95,  -1.95,  -1.36,  -1.82,      0,    681,   -.95,   -.18,   -.82,   -.49,    -.9,  -1.02,    .38,   28.7,     55,
       01,      00,   196303,   5.13,   58.3,  -2.18,  -2.18,  -1.28,  -2.18,     38,    271,   -.25,   -.83,   -.38,   -.56,  -1.05,  -1.02,      0,   44.7,   71.8,
       01,      00,   196304,    4.1,   65.8,   -2.3,   -2.3,  -1.05,   -2.3,     81,     80,   -.17,   -.36,   -.79,   -.58,   -.92,  -1.36,   -.09,   53.6,   78.1,
       01,      00,   196305,   3.26,   71.7,  -2.42,  -2.42,  -1.07,  -2.42,    201,     23,   -.42,   -.44,   -.54,   -.92,   -.74,  -1.01,   -.11,   59.2,   84.1,
       01,      00,   196306,   5.92,   77.1,  -1.57,  -1.57,   1.81,   -.72,    344,      0,     .9,    .29,    .08,   -.26,   -.46,   -.86,   -.23,   65.8,   88.4,
       01,      00,   196307,   5.93,   78.1,  -1.04,  -1.04,   1.11,     .3,    389,      0,    .47,    .83,    .42,   -.37,   -.34,   -.63,   -.15,   67.2,   88.9,
       01,      00,   196308,   2.72,   79.3,  -1.28,  -1.28,  -1.05,   -.39,    426,      0,  -1.16,   -.44,    .21,   -.37,   -.75,   -.62,   -.36,   67.4,   91.3,
       01,      00,   196309,   3.04,   73.1,  -1.36,  -1.36,   -.62,   -.68,    233,     10,   -.25,  -1.05,   -.58,   -.39,   -.52,   -.67,   -.31,   60.7,   85.4,
       01,      00,   196310,    .03,   65.7,  -2.19,  -2.19,  -2.91,  -2.19,    102,     90,  -2.41,   -1.4,  -1.79,    -.9,  -1.17,  -1.03,   -.37,   49.8,   81.6,
       01,      00,   196311,   4.31,   53.1,    .07,  -1.89,    .22,  -1.72,      4,    381,    .44,   -.77,   -.76,   -.56,   -.79,  -1.09,   -.38,   40.2,   65.9,
       01,      00,   196312,   4.84,   37.6,    .08,  -1.69,    .03,  -1.44,      0,    884,   -.02,    .18,   -.72,     -1,   -.74,   -.81,  -1.11,   26.3,   48.8,
       01,      00,   196401,    6.8,   42.4,    .64,   -.94,   1.72,    .13,      4,    727,    .93,    .53,    .55,   -.69,   -.35,   -.72,  -1.12,   31.2,   53.7,
       01,      00,   196402,   4.54,   42.5,    .48,   -.94,   -.29,      0,      0,    651,   -.23,    .48,    .26,   -.42,   -.32,   -.59,  -1.18,   31.7,   53.4,
       01,      00,   196403,   8.17,   54.1,    .95,    .95,   1.56,    .95,     16,    380,    .89,    .52,    .86,    .15,    -.2,   -.15,   -.87,   41.4,   66.9,
       01,      00,   196404,   11.5,     65,   2.53,   2.53,   5.04,   2.53,     69,     89,    2.3,   2.12,   1.78,   1.64,    .75,    .82,   -.36,   53.3,   76.8,
       01,      00,   196405,   2.67,   71.1,   1.75,   1.75,  -1.56,   1.02,    195,     20,   -.79,   1.55,   1.61,   1.35,    .72,    .72,   -.22,   58.2,     84,
       01,      00,   196406,   3.42,   78.4,   1.22,   1.22,  -1.04,    .02,    391,      0,   -.38,   -.86,   1.08,   1.24,    .67,    .35,    -.4,   66.2,   90.7,
       01,      00,   196407,   7.29,   78.1,   1.66,   1.66,   1.68,   1.12,    398,      0,   1.08,    .48,   -.07,   1.28,   1.33,    .53,   -.13,     68,   88.2,
       01,      00,   196408,    4.7,   78.1,   1.73,   1.73,    .73,   1.41,    389,      0,    .27,    .89,    .45,   1.52,   1.35,     .8,    .04,   67.5,   88.7,
       01,      00,   196409,   3.53,   74.6,   1.47,   1.47,   -.24,      1,    278,      4,    .02,    .08,    .68,   1.23,   1.38,    .85,    .07,   62.4,   86.7,
       01,      00,   196410,   4.85,   59.8,   2.12,   2.12,    2.4,   2.12,     28,    210,   1.07,    .68,    .66,    .33,   1.44,   1.48,    .29,   46.8,   72.8,
       01,      00,   196411,   3.79,   56.3,    1.9,    1.9,      0,   1.84,     15,    298,     .2,    .74,    .54,    .64,   1.49,   1.39,     .2,   43.6,     69,
       01,      00,   196412,   5.24,   48.3,   1.77,   1.77,     .2,   1.73,      4,    546,    .17,    .14,    .62,    .84,   1.28,   1.42,    .54,   37.8,   58.9,
       01,      00,   196501,   4.21,   46.5,    1.3,    1.3,   -.87,    .77,     12,    614,   -.33,   -.18,   -.16,    .27,    .14,   1.13,    .32,   34.2,   58.8,
       01,      00,   196502,   6.28,   46.3,   1.53,   1.53,   1.08,   1.43,      2,    551,    .63,    .18,    .14,    .48,     .6,    1.4,    .59,   34.4,   58.2,
       01,      00,   196503,   6.81,   51.3,    1.6,    1.6,     .7,    1.6,      7,    467,    .42,    .62,    .31,     .6,    .82,   1.19,    .75,   40.6,     62,
       01,      00,   196504,   2.54,   66.1,   -.79,    .65,  -2.36,   -.63,     86,     75,  -1.01,   -.32,   -.02,   -.16,    .13,    .07,    .59,   53.5,   78.6,
       01,      00,   196505,   1.18,   72.6,  -1.88,  -1.88,  -3.52,  -1.88,    232,     12,  -1.88,  -2.22,  -1.12,   -.69,   -.35,   -.15,    .38,   58.4,   86.8,
       01,      00,   196506,    5.6,   75.7,  -1.35,  -1.35,    .99,   -.81,    308,      0,    .77,   -.58,  -1.08,   -.49,   -.14,     .1,    .28,   64.8,   86.6,
       01,      00,   196507,   5.94,   78.8,  -1.12,  -1.12,     .3,   -.39,    414,      0,    .47,    .74,   -.28,   -.24,   -.34,   -.08,    .27,   68.1,   89.5,
       01,      00,   196508,   4.38,   78.4,   -.98,   -.98,    .05,    -.2,    402,      0,    .07,    .25,     .6,   -.49,   -.36,    -.1,    .41,   67.4,   89.3,
       01,      00,   196509,   3.98,   74.8,    -.9,    -.9,   -.06,   -.12,    280,      4,    .26,    .14,     .3,   -.67,   -.33,   -.05,     .5,   64.6,   84.9,
       01,      00,   196510,   2.86,   62.1,   -.76,   -.76,    .14,    .08,     49,    161,    .17,    .17,    .08,   -.21,   -.22,   -.29,    .77,   49.3,   74.8,
       01,      00,   196511,   1.83,   56.9,  -1.44,  -1.44,  -2.27,  -1.41,     19,    286,  -1.12,   -.61,   -.36,    .02,   -.68,   -.54,    .54,   44.7,   69.1,
       01,      00,   196512,   3.17,   46.6,  -1.96,  -1.96,  -2.01,  -1.96,      3,    590,   -.97,  -1.58,   -1.2,    -.7,   -1.2,   -.81,    .54,     34,   59.3,
       01,      00,   196601,   5.96,     40,    .31,  -1.45,    .93,   -.95,      2,    812,    .56,   -.29,   -.81,    -.6,    -.7,   -.54,    .43,   30.6,   49.3,
       01,      00,   196602,   8.59,   46.6,   1.31,   1.31,   3.11,   1.31,      3,    538,   1.59,    1.5,    .68,    .18,    .43,   -.27,    .82,   35.8,   57.5,
       01,      00,   196603,   4.01,   53.2,   -.57,    .61,   -1.7,   -.46,     14,    399,   -.76,    .49,    .62,   -.28,   -.15,   -.65,    .41,   40.6,   65.9,
       01,      00,   196604,   4.46,   63.4,   -.66,   -.66,   -.46,   -.66,     48,    118,      0,   -.61,    .31,   -.31,   -.29,   -.39,   -.28,   50.6,   76.2,
       01,      00,   196605,    4.9,   69.3,   -.27,   -.27,    .97,    .32,    151,     41,    .47,    .24,    -.3,    .13,   -.16,    .09,   -.08,   58.1,   80.6,
       01,      00,   196606,   2.41,   74.2,   -.62,   -.62,  -1.13,   -.62,    270,      0,  -1.23,   -.37,   -.33,    .15,   -.47,   -.36,   -.23,   61.8,   86.6,
       01,      00,   196607,   4.04,   80.9,  -1.13,  -1.13,  -1.73,  -1.13,    484,      0,   -.72,  -1.44,   -.74,   -.23,   -.66,    -.6,   -.51,   69.1,   92.7,
       01,      00,   196608,   4.97,   77.5,    .23,   -.79,    .69,   -.24,    370,      0,    .43,   -.28,   -.87,   -.82,   -.32,   -.51,   -.49,   66.9,   88.1,
       01,      00,   196609,    4.3,   72.9,    .37,    .37,     .5,    .37,    227,     11,    .42,    .51,   -.02,   -.36,    .07,   -.47,    -.4,     62,   83.9,
       01,      00,   196610,   4.08,   61.5,    .81,    .81,   1.44,    .81,     43,    179,    .75,    .68,    .74,   -.04,    .12,    -.3,   -.45,   48.7,   74.3,
       01,      00,   196611,   3.35,   54.4,   -.14,   -.14,   -.42,    .59,      8,    345,   -.02,    .38,    .44,   -.29,   -.44,   -.08,   -.48,   41.7,   67.2,
       01,      00,   196612,   4.75,   45.8,   -.15,   -.15,   -.07,     .5,      2,    624,   -.06,   -.18,    .18,    .04,   -.22,    .14,    -.5,   35.2,   56.4,
       01,      00,   196701,   3.73,   45.4,   -.55,   -.55,  -1.25,   -.55,      9,    642,   -.62,   -.53,   -.55,    .03,   -.41,   -.11,   -.57,     34,   56.8,
       01,      00,   196702,   4.75,   44.3,   -.55,   -.55,   -.17,   -.55,      2,    612,   -.12,    -.6,    -.6,   -.12,   -.65,   -.72,   -.76,   32.9,   55.6,
       01,      00,   196703,   1.92,   58.7,   -1.8,   -1.8,  -3.91,   -1.8,     41,    260,  -2.01,  -1.47,  -1.59,  -1.05,   -.96,   -.98,   -1.2,   44.8,   72.6,
       01,      00,   196704,   2.31,   67.9,  -2.54,  -2.54,  -2.78,  -2.54,    115,     54,  -1.16,  -2.36,   -1.8,  -1.68,  -1.09,  -1.35,  -1.21,   54.6,   81.2,
       01,      00,   196705,   5.59,   68.8,    .44,  -1.83,   1.32,  -1.21,    139,     44,     .8,   -.25,  -1.35,  -1.26,   -.88,  -1.21,   -.81,   56.3,   81.3,
       01,      00,   196706,    4.4,   76.3,    .58,  -1.46,    .55,   -.56,    325,      0,     .2,    .56,   -.18,  -1.19,   -.94,   -.91,    -.9,   64.9,   87.8,
       01,      00,   196707,   6.91,   76.1,   1.31,   1.31,   2.37,   1.31,    325,      0,    .92,    .67,    .89,   -.68,    -.9,   -.54,   -.82,   65.7,   86.4,
       01,      00,   196708,   6.76,   75.2,   2.46,   2.46,   3.86,   2.46,    296,      1,    1.4,   1.48,   1.17,   -.21,   -.52,   -.29,   -.61,   65.2,   85.3,
       01,      00,   196709,   3.36,   68.8,   2.51,   2.51,    .91,   2.51,    133,     34,   -.07,    .84,   1.11,     .5,   -.51,   -.42,   -.63,   57.5,   80.1,
       01,      00,   196710,   4.01,   60.7,      3,      3,   2.26,      3,     36,    183,    .72,    .36,    .98,   1.26,   -.15,   -.42,   -.53,   45.8,   75.6,
       01,      00,   196711,   3.76,   50.4,   2.89,   2.89,    .57,   2.89,      3,    471,    .19,    .48,     .3,    .96,   -.05,   -.35,   -.36,   36.8,     64,
       01,      00,   196712,   8.31,   50.4,   3.48,   3.48,   2.66,   3.48,     10,    487,   1.37,   1.03,   1.13,   1.57,   1.04,    .14,     .2,   40.3,   60.6,
       01,      00,   196801,   4.62,   42.3,   -.09,   3.03,   -.27,   2.86,      4,    739,   -.11,    .92,    .73,   1.16,   1.42,    .29,    .04,   31.5,   53.1,
       01,      00,   196802,   1.87,     40,   -.93,   1.86,  -2.56,    .63,      0,    729,  -1.96,   -1.5,   -.13,    .09,    .72,   -.13,   -.67,     28,   51.9,
       01,      00,   196803,   3.65,     52,  -1.47,   1.04,  -1.89,   -.91,     10,    430,   -.95,  -1.93,  -1.67,   -.32,    .27,     .1,   -.67,     38,   66.1,
       01,      00,   196804,   5.05,   63.8,  -1.33,    .92,   -.03,   -.94,     52,    115,    .26,   -.53,  -1.33,   -.44,    .04,    .46,   -.61,   51.1,   76.4,
       01,      00,   196805,   4.01,     69,  -1.15,    .87,    .13,   -.84,    144,     42,      0,    .15,   -.48,   -.48,   -.32,    .23,   -.71,   56.8,   81.3,
       01,      00,   196806,   1.85,   77.6,  -1.77,  -1.77,  -2.22,  -1.77,    357,      0,  -1.99,   -.96,   -.58,  -1.49,   -.62,   -.15,   -.76,   64.2,     91,
       01,      00,   196807,   5.26,   78.7,  -1.71,  -1.71,   -.36,  -1.71,    412,      0,    .11,  -1.02,   -.82,  -1.46,    -.8,   -.35,   -.66,   67.5,   89.9,
       01,      00,   196808,   3.69,   79.4,  -1.84,  -1.84,   -.94,  -1.84,    437,      0,    -.4,   -.31,  -1.12,  -1.08,   -.93,   -.73,   -.76,   67.5,   91.2,
       01,      00,   196809,   2.73,   72.3,     -2,     -2,  -1.03,     -2,    212,     14,   -.44,   -.73,   -.58,   -.89,  -1.59,   -.82,   -.85,   59.4,   85.3,
       01,      00,   196810,   1.37,   63.6,  -2.32,  -2.32,  -1.59,  -2.32,     66,    134,   -.79,   -.91,  -1.07,  -1.37,  -1.79,  -1.21,  -1.08,     50,   77.1,
       01,      00,   196811,   4.31,   50.8,    .13,  -1.95,    .38,  -1.72,      1,    442,    .44,   -.22,   -.43,   -1.2,  -1.24,  -1.13,   -.98,   38.8,   62.8,
       01,      00,   196812,    6.8,   42.5,    .62,  -1.24,   1.53,   -.28,      0,    720,    .83,    .77,    .26,   -.25,   -.59,  -1.34,   -.88,   30.7,   54.3,
       01,      00,   196901,   3.59,   43.3,   -.42,  -1.54,  -1.26,  -1.08,      5,    711,   -.71,    .14,    .23,   -.53,   -.94,  -1.57,   -.89,     33,   53.6,
       01,      00,   196902,   4.25,   45.8,   -.61,  -1.61,    -.7,  -1.37,      2,    564,   -.39,   -.88,   -.18,   -.54,  -1.16,  -1.21,   -.98,   34.8,   56.9,
       01,      00,   196903,   5.12,   47.6,   -.68,  -1.57,   -.39,  -1.43,      1,    570,   -.25,    -.5,   -.85,   -.47,   -.75,   -.93,   -.63,   35.3,   59.8,
       01,      00,   196904,   5.43,     64,    .08,  -1.33,    .25,     -1,     54,    106,    .41,    .03,   -.22,   -.05,    -.6,   -.91,   -.34,   51.1,   76.8,
       01,      00,   196905,   5.99,   69.9,    .73,    .73,   1.96,    .73,    164,     29,    .99,    .85,    .46,    .15,   -.18,   -.62,   -.32,   57.6,   82.1,
       01,      00,   196906,   2.43,   77.8,   -.56,   -.56,  -1.67,   -.56,    365,      0,  -1.21,    .03,    .22,   -.45,   -.32,   -.56,   -.53,     65,   90.6,
       01,      00,   196907,   5.46,   81.1,   -.71,   -.71,   -.62,   -.71,    489,      0,    .22,   -.61,    .08,   -.19,   -.09,   -.53,   -.65,   69.9,   92.3,
       01,      00,   196908,   4.96,   77.1,   -.35,   -.35,    .84,   -.35,    364,      0,    .43,    .29,   -.35,    .07,   -.09,   -.35,   -.79,   65.5,   88.6,
       01,      00,   196909,   4.42,     72,   -.05,   -.05,    .81,    .52,    206,     14,    .47,    .55,    .47,    .37,   -.22,   -.13,   -.67,   60.5,   83.6,
       01,      00,   196910,   2.58,   64.1,   -.08,   -.08,   -.11,    .43,     71,    127,    .01,    .23,    .31,     .2,   -.05,    .05,   -.79,   52.7,   75.4,
       01,      00,   196911,    1.9,   50.2,    -.6,    -.6,   -1.6,    -.6,      1,    466,  -1.05,   -.71,   -.29,    -.6,   -.16,   -.25,   -.93,   35.9,   64.4,
       01,      00,   196912,   6.44,   43.5,   -.18,   -.18,   1.08,    .36,      1,    692,    .69,    -.1,   -.17,    .09,    .16,   -.28,  -1.24,   31.9,   55.1,
       01,      00,   197001,   3.19,     38,   -.64,   -.64,  -1.42,   -.64,      1,    863,   -.98,   -.12,   -.64,   -.32,   -.26,   -.31,  -1.36,   27.6,   48.3,
       01,      00,   197002,   3.75,   44.3,   -.92,   -.92,  -1.06,   -.92,      1,    603,   -.67,  -1.29,   -.55,   -.72,    -.9,   -.44,  -1.19,   30.7,   57.9,
       01,      00,   197003,   7.73,   52.7,   -.39,   -.39,   1.33,    .44,     12,    418,    .74,    .16,   -.38,   -.44,   -.19,   -.07,   -.75,   41.2,   64.3,
       01,      00,   197004,   4.74,   65.8,   -.52,   -.52,   -.53,   -.52,     79,     81,    .12,    .55,    .12,   -.36,   -.22,   -.17,   -.78,   53.3,   78.2,
       01,      00,   197005,   3.17,   70.8,   -.81,   -.81,  -1.01,   -.81,    184,     23,   -.48,   -.24,    .25,   -.22,   -.42,   -.57,   -.88,   57.2,   84.5,
       01,      00,   197006,   5.91,   75.3,     .7,     .7,    2.1,     .7,    294,      0,     .9,    .26,    .21,   -.16,    -.3,   -.13,   -.52,   64.3,   86.2,
       01,      00,   197007,   4.05,     79,    .38,    .38,   -.75,    .38,    418,      0,   -.71,    .23,   -.15,   -.07,   -.44,   -.31,   -.62,     67,     91,
       01,      00,   197008,   6.24,   79.1,    1.1,    1.1,   2.26,    1.1,    427,      0,   1.14,    .24,    .68,    .52,    .08,   -.13,    -.4,   69.1,   89.2,
       01,      00,   197009,   1.86,   77.4,   -.66,   -.66,  -1.97,   -.66,    359,      0,  -1.04,    .03,   -.42,   -.18,   -.37,   -.47,   -.45,   65.6,   89.2,
       01,      00,   197010,   6.33,   64.2,   1.09,   1.09,   3.28,   1.09,     74,    120,   1.61,    .62,   1.06,    .56,    .42,    .04,   -.01,     53,   75.3,
       01,      00,   197011,    2.2,   49.3,   -.28,     .7,   -.85,    .02,      1,    485,   -.78,     .7,    .11,    .44,    .44,     .1,   -.19,   36.5,   62.1,
       01,      00,   197012,   4.72,   49.5,   -.36,   -.36,   -.31,   -.36,      6,    513,   -.07,   -.64,    .46,    .02,    .09,   -.11,   -.31,   37.4,   61.4,
       01,      00,   197101,   4.08,     45,   -.62,   -.62,    -.9,   -.62,      9,    662,   -.41,   -.41,    -.8,    .08,   -.05,    .04,   -.29,   34.1,   55.8,
       01,      00,   197102,   7.78,   45.8,    .81,    .81,   2.44,    .81,      2,    567,   1.27,    .66,    .37,     .3,    .58,    .54,    .01,   33.2,   58.4,
       01,      00,   197103,   8.79,     50,   1.53,   1.53,   2.39,   1.53,      5,    497,   1.09,   1.54,   1.13,   1.06,    .71,    .65,    .39,   37.4,   62.5,
       01,      00,   197104,   4.04,   61.2,   1.19,   1.19,   -.54,    .82,     28,    158,   -.19,    .64,   1.08,    .31,    .76,    .58,    .24,   46.1,   76.3,
       01,      00,   197105,   4.07,   66.5,   1.26,   1.26,    .59,   1.13,    100,     69,    .04,   -.17,    .54,    .53,    .43,    .67,    .04,   53.6,   79.5,
       01,      00,   197106,   3.74,     78,      1,      1,   -.39,    .59,    379,      0,   -.17,   -.19,    -.3,    .51,    .59,    .34,    .11,   65.7,   90.2,
       01,      00,   197107,   7.41,     78,   1.66,   1.66,   2.27,   1.66,    391,      0,   1.13,    .62,    .45,      1,    .39,    .78,    .28,   67.9,   88.2,
       01,      00,   197108,   4.05,   77.7,   1.66,   1.66,    .54,   1.66,    381,      0,   -.15,    .69,    .39,    .57,    .59,    .51,    .18,   67.4,     88,
       01,      00,   197109,   4.81,   75.2,    1.9,    1.9,   1.21,    1.9,    294,      3,    .66,    .35,     .9,    .26,    .83,    .88,    .23,   65.1,   85.3,
       01,      00,   197110,   1.09,   67.7,    1.2,    1.2,  -1.51,    .41,    135,     63,  -1.03,   -.17,   -.33,    .06,    .72,    .23,    .12,   55.9,   79.5,
       01,      00,   197111,   2.49,   52.2,    .68,    .68,  -1.17,   -.66,      4,    407,   -.56,  -1.14,   -.44,   -.19,    .18,    .29,    .17,   39.1,   65.2,
       01,      00,   197112,   7.72,   54.9,   1.13,   1.13,   1.55,    .48,     25,    371,   1.16,    .51,   -.06,    .47,    .13,    .67,    .42,   45.5,   64.3,
       01,      00,   197201,   8.52,   49.1,   1.98,   1.98,   2.91,   1.98,     21,    549,    1.6,   1.81,   1.21,    .74,    .83,    1.2,    .88,   37.7,   60.4,
       01,      00,   197202,   3.56,     47,   -.47,   1.32,   -1.4,     .6,      3,    532,   -.79,    .73,   1.23,    .53,    .62,    .73,    .88,     36,     58,
       01,      00,   197203,   5.93,   55.1,   -.53,   1.07,   -.33,    .17,     20,    356,    .09,   -.47,    .49,    .26,    .64,    .34,    .69,   42.1,   68.1,
       01,      00,   197204,   2.39,   63.5,  -1.19,  -1.19,  -2.15,  -1.19,     50,    114,  -1.11,   -.66,   -.96,    .14,   -.08,    .13,    .45,   50.1,   76.9,
       01,      00,   197205,   4.44,   68.7,    .17,    -.9,     .5,   -.49,    140,     41,    .23,   -.65,   -.46,    .38,    .01,    .15,    .57,   56.9,   80.6,
       01,      00,   197206,   4.57,     75,    .45,    .45,    .92,    .45,    283,      2,    .29,    .24,   -.43,   -.01,   -.12,    .22,    .37,   62.6,   87.4,
       01,      00,   197207,   4.51,   77.6,   -.02,   -.02,   -.07,    .38,    379,      0,   -.37,    -.1,   -.03,   -.77,    .01,   -.15,     .4,   66.1,   89.2,
       01,      00,   197208,   2.42,   79.1,   -.54,   -.54,  -1.57,   -.54,    418,      0,  -1.42,  -1.22,   -.84,   -.93,   -.09,   -.34,    .03,   67.3,   90.9,
       01,      00,   197209,   3.78,   77.2,    -.7,    -.7,   -.64,    -.7,    345,      1,    .16,   -.83,   -.95,   -.99,   -.45,   -.48,    .21,   64.9,   89.4,
       01,      00,   197210,   2.95,   63.4,    .01,    .01,    .02,   -.62,     64,    142,    .21,    .14,    -.6,   -.49,   -.99,   -.23,   -.06,   51.2,   75.5,
       01,      00,   197211,   4.66,   50.7,    .29,    .29,    .86,    .29,      2,    454,    .59,    .43,    .36,   -.35,   -.59,    .08,    .15,     41,   60.5,
       01,      00,   197212,   8.23,   49.1,   1.14,   1.14,   2.63,   1.14,      6,    528,   1.34,   1.24,   1.08,    .26,   -.11,    .16,    .61,     39,   59.2,
       01,      00,   197301,    5.9,   43.2,   1.31,   1.31,    .86,   1.31,      4,    712,    .53,   1.26,   1.22,    .59,    .43,   -.15,    .75,   32.8,   53.6,
       01,      00,   197302,   3.99,   44.6,    .88,    .88,   -.86,    .29,      1,    591,   -.53,   -.04,    .79,    .78,     .2,   -.14,    .37,   32.4,   56.9,
       01,      00,   197303,  11.78,   59.9,   2.09,   2.09,   3.89,   2.09,     50,    231,   1.95,   1.34,   1.38,   1.65,   1.05,    .62,    .67,   49.3,   70.4,
       01,      00,   197304,   6.87,   60.1,    2.5,    2.5,   1.87,    2.5,     20,    187,    .94,   1.93,   1.48,   1.82,   1.45,    1.2,    .93,     49,   71.2,
       01,      00,   197305,   6.69,   67.7,   3.25,   3.25,   3.02,   3.25,    120,     57,   1.29,    1.4,   2.12,   2.12,   1.97,   1.47,   1.19,   55.1,   80.3,
       01,      00,   197306,   5.56,   76.9,   3.45,   3.45,   1.62,   3.45,    345,      0,    .75,   1.24,   1.39,   1.81,    2.1,   1.62,   1.34,   65.9,   87.8,
       01,      00,   197307,   5.45,   79.9,   3.26,   3.26,     .5,   3.26,    449,      0,    .22,    .57,   1.08,    1.7,   2.09,   1.73,   1.12,   69.4,   90.4,
       01,      00,   197308,   3.62,   77.6,   2.98,   2.98,    .16,   2.98,    376,      0,   -.45,   -.26,    .22,   1.88,   1.96,   1.84,   1.05,   66.4,   88.7,
       01,      00,   197309,   3.77,   76.5,   2.63,   2.63,   -.14,   2.51,    333,      1,    .15,   -.28,   -.18,   1.01,   1.52,   1.83,     .9,   65.8,   87.1,
       01,      00,   197310,   1.89,   66.7,   2.01,   2.01,  -1.03,   1.41,    116,     79,   -.41,   -.26,   -.56,    .44,   1.29,    1.7,    .98,   53.7,   79.6,
       01,      00,   197311,   4.95,   57.6,      2,      2,    .57,   1.58,     22,    266,    .71,    .19,    .17,    .16,   1.58,   1.68,   1.19,   45.2,     70,
       01,      00,   197312,    6.7,     46,    2.3,    2.3,   1.52,    2.3,      2,    613,    .79,    .92,    .54,    .22,   1.06,   1.49,   1.23,     34,   57.9,
       01,      00,   197401,    8.2,     55,   2.77,   2.77,   2.14,   2.77,     48,    402,   1.48,   1.46,   1.46,    .83,   1.29,   1.71,    1.2,   45.9,     64,
       01,      00,   197402,   5.21,   47.7,    2.5,    2.5,    .05,   2.46,      3,    510,    .12,   1.16,    1.3,      1,    .94,   1.99,   1.43,     35,   60.4,
       01,      00,   197403,   3.92,   60.1,   1.43,   1.43,  -2.45,    .29,     54,    225,   -.81,   -.58,    .31,    .54,    .34,   1.01,   1.18,   47.4,   72.8,
       01,      00,   197404,    5.9,     62,   1.57,   1.57,    .87,    .78,     34,    141,    .59,   -.18,   -.16,    .84,    .47,    .92,   1.52,   48.4,   75.7,
       01,      00,   197405,   5.08,   71.8,   1.65,   1.65,    .73,   1.12,    207,     18,    .56,    .73,    .08,    .78,    .68,    .69,    1.6,   60.3,   83.4,
       01,      00,   197406,   4.07,   73.4,    1.7,    1.7,    .65,   1.35,    240,      5,    .02,    .28,    .51,    .49,    .62,    .46,   1.55,   61.8,     85,
       01,      00,   197407,   4.39,   78.9,   1.38,   1.38,   -.43,    .82,    417,      0,   -.45,   -.35,   -.03,   -.21,    .62,    .32,   1.52,   67.3,   90.4,
       01,      00,   197408,      6,   77.8,   1.99,   1.99,   2.23,   1.99,    381,      0,   1.01,    .28,    .17,    .07,     .7,    .64,   1.93,   67.1,   88.4,
       01,      00,   197409,   6.52,   70.9,    2.9,    2.9,   3.36,    2.9,    174,     24,   1.37,   1.71,   1.08,   1.01,     .9,    .98,   2.07,     61,   80.7,
       01,      00,   197410,   1.27,   60.3,    2.5,    2.5,   -.32,    2.3,     34,    195,   -.88,     .5,    .87,    .52,    .21,    .93,   1.82,   45.2,   75.3,
       01,      00,   197411,   3.94,   52.6,    2.4,    2.4,    .48,   2.33,      4,    392,    .27,    -.4,    .44,    .36,    .27,     .8,   1.74,   39.3,     66,
       01,      00,   197412,    5.9,   46.7,   2.43,   2.43,    .85,   2.43,      3,    598,    .47,     .4,   -.12,    .57,    .69,    .71,    1.6,     36,   57.5,
       01,      00,   197501,   6.65,     49,   2.58,   2.58,    1.2,   2.58,     19,    543,    .86,    .81,    .68,   1.06,    .81,    .55,   1.69,   37.9,   60.2,
       01,      00,   197502,   7.17,   51.1,   2.84,   2.84,   1.56,   2.84,     10,    430,   1.02,   1.28,   1.21,   1.13,   1.04,     .8,   2.16,   39.5,   62.6,
       01,      00,   197503,   8.63,   53.7,    3.2,    3.2,   1.97,    3.2,     15,    401,   1.04,   1.35,   1.56,      1,    1.4,   1.33,   1.74,   41.4,     66,
       01,      00,   197504,   6.77,   60.9,   3.44,   3.44,    1.7,   3.44,     25,    168,    .91,   1.25,   1.47,   1.47,    1.8,   1.47,   1.74,   48.2,   73.5,
       01,      00,   197505,   5.24,   72.3,   3.35,   3.35,     .8,   3.35,    221,     14,    .63,   1.01,   1.29,   1.64,   1.58,   1.49,   1.62,   61.3,   83.2,
       01,      00,   197506,   5.25,   76.1,   3.48,   3.48,   1.43,   3.48,    322,      0,    .62,    .72,   1.01,   1.64,    1.3,   1.67,   1.59,   64.9,   87.3,
