,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
82,       09,      00,   195611,   1.04,   52.2,  -1.62,  -1.62,  -1.56,   -.92,      2,    464,  -1.33,   -.55,    .27,   -.37,   -.44,   -.85,  -1.15,   38.9,   65.6,0
83,       09,      00,   195612,   3.45,   54.5,  -1.85,  -1.85,  -1.19,  -1.53,     15,    403,   -.27,   -.96,   -.63,   -.33,   -.48,   -.46,  -1.34,   41.9,   67.1,0
84,       09,      00,   195701,   2.83,   49.6,   -2.2,   -2.2,   -1.6,   -2.2,     11,    594,   -.75,   -.73,  -1.16,   -.72,    -.8,   -.38,  -1.34,     39,   60.1,0
85,       09,      00,   195702,   2.97,   56.5,  -2.71,  -2.71,   -2.2,  -2.71,     19,    336,   -.84,  -1.16,  -1.09,   -.57,     -1,   -.93,  -1.39,   45.3,   67.8,0
86,       09,      00,   195703,   4.76,   53.6,  -2.48,  -2.48,   -.15,  -2.48,     10,    439,   -.02,   -.55,   -.89,  -1.04,   -.81,   -.86,   -1.1,   42.7,   64.5,0
87,       09,      00,   195704,   4.56,   64.9,     .1,  -2.12,     .3,  -1.93,     49,    103,    .51,    .24,    -.2,   -.89,   -.69,   -.77,  -1.17,   52.4,   77.4,0
88,       09,      00,   195705,   6.39,   71.6,      1,     -1,   2.71,    .42,    175,     25,   1.51,   1.37,    .92,   -.06,    .03,    -.3,   -.95,   60.2,   82.9,0
89,       09,      00,   195706,   5.14,   77.4,   1.28,   1.28,   1.16,   1.28,    338,      0,     .5,   1.33,   1.33,    .18,   -.22,   -.15,   -.72,   67.1,   87.7,0
90,       09,      00,   195707,   4.82,     79,   -.02,   1.12,   -.07,    .99,    397,      0,   -.31,    .05,    .85,    .35,   -.34,   -.27,   -.97,     68,     90,0
91,       09,      00,   195708,   3.06,   78.4,   -.53,   -.53,  -1.52,   -.53,    377,      0,  -1.28,  -1.12,   -.62,     .3,   -.32,   -.21,   -.95,   66.3,   90.6,0
92,       09,      00,   195709,   7.57,   74.8,   1.31,   1.31,   3.94,   1.31,    253,      4,   1.73,    .86,    .46,   1.12,    .35,   -.03,   -.58,     65,   84.6,0
93,       09,      00,   195710,   2.97,   60.2,   1.65,   1.65,   1.42,   1.65,     19,    235,    .24,    1.5,    .76,   1.08,    .61,   -.01,   -.52,   49.7,   70.7,0
94,       09,      00,   195711,   6.65,   55.8,   3.01,   3.01,   4.58,   3.01,      8,    358,   1.83,   1.39,   1.96,   1.29,   1.47,    .78,   -.11,     45,   66.6,0
95,       09,      00,   195712,   2.83,   47.3,   2.45,   2.45,   -.75,   2.08,      2,    618,   -.68,    .95,    .84,    .89,   1.31,    .71,    .23,   35.6,     59,0
96,       09,      00,   195801,   3.42,   40.6,   2.04,   2.04,   -.47,   1.43,      1,    835,   -.38,   -.74,    .52,    .82,   1.12,    .78,    .23,   30.2,   50.9,0
97,       09,      00,   195802,   4.57,   40.2,   2.05,   2.05,    .65,   1.65,      0,    777,    .06,   -.31,   -.63,   1.13,    .69,      1,    .03,     28,   52.3,0
98,       09,      00,   195803,   5.19,   51.6,   1.98,   1.98,    .42,   1.69,      5,    501,    .18,    .14,   -.16,    .44,    .58,   1.03,    .15,   41.5,   61.7,0
99,       09,      00,   195804,   6.09,   63.4,   2.45,   2.45,   2.04,   2.45,     32,    149,   1.21,    .86,    .72,     .8,    .99,   1.25,    .39,     51,   75.7,0
100,       09,      00,   195805,   2.99,   70.9,   1.91,   1.91,   -.88,   1.47,    163,     28,   -.27,    .66,    .55,   -.04,   1.14,    .77,    .35,     59,   82.8,0
101,       09,      00,   195806,   4.78,   77.6,   1.88,   1.88,    .51,    1.6,    337,      0,    .28,    -.1,    .63,    .26,    .62,    .72,    .43,   66.4,   88.8,0
102,       09,      00,   195807,   7.03,   79.3,   2.24,   2.24,   1.67,   2.24,    406,      0,    .95,    .75,    .37,    .73,    .85,   1.04,    .56,     69,   89.7,0
103,       09,      00,   195808,   3.34,   79.2,   -.44,   1.57,  -1.32,    .92,    395,      0,  -1.03,    .06,    .14,    .44,    .04,   1.06,    .58,   67.8,   90.5,0
104,       09,      00,   195809,   2.04,   75.2,  -1.09,    .72,  -2.09,   -.88,    242,      8,  -1.04,  -1.83,   -.68,      0,   -.08,     .3,    .15,     63,   87.4,0
105,       09,      00,   195810,   1.52,   62.1,  -1.39,  -1.39,  -1.24,  -1.39,     32,    181,   -.71,  -1.29,  -1.96,   -.84,   -.15,    .11,    .02,   49.4,   74.8,0
106,       09,      00,   195811,   1.46,   57.7,  -1.98,  -1.98,   -2.2,  -1.98,     12,    307,   -.86,  -1.08,  -1.53,  -1.11,   -.38,   -.64,    .03,   44.4,     71,0
107,       09,      00,   195812,   2.81,   44.3,  -2.32,  -2.32,  -1.64,  -2.32,      1,    724,    -.7,  -1.07,  -1.29,  -1.52,   -.66,   -.63,    .12,   32.5,   56.2,0
108,       09,      00,   195901,   4.37,   44.6,  -2.15,  -2.15,   -.21,  -2.15,      4,    725,    .16,   -.36,   -.73,  -1.82,  -1.14,   -.48,    .16,   32.1,     57,0
109,       09,      00,   195902,   6.04,     51,     .5,  -1.43,   1.51,   -.68,      5,    486,    .87,    .65,    .08,   -.83,   -.68,   -.25,    .47,   40.9,     61,0
110,       09,      00,   195903,   7.61,   52.7,   1.29,   1.29,   2.52,   1.29,      6,    468,   1.19,   1.39,   1.22,    .11,   -.21,    .09,    .78,   40.9,   64.5,0
111,       09,      00,   195904,   2.84,   63.6,    .75,    .75,  -1.22,   -.05,     35,    136,   -.44,     .6,    .87,    .15,   -.61,    -.4,    .63,     51,   76.3,0
112,       09,      00,   195905,   6.56,   73.1,   1.55,   1.55,   2.62,   1.55,    210,     16,   1.58,    .78,   1.24,    .92,    .07,    .09,    .64,     61,   85.1,0
113,       09,      00,   195906,    3.6,     77,   1.23,   1.23,   -.47,    .91,    310,      0,   -.55,    .84,    .36,   1.03,     .2,    -.1,    .47,   65.7,   88.2,0
114,       09,      00,   195907,   5.62,   79.2,   1.21,   1.21,    .31,    .98,    405,      0,    .21,   -.26,    .68,   1.03,    .44,   -.28,    .55,   68.4,   90.1,0
115,       09,      00,   195908,   3.86,     80,    .68,    .68,  -1.23,   -.25,    431,      0,   -.63,   -.32,    -.6,    .57,    .51,   -.17,    .61,   68.3,   91.6,0
116,       09,      00,   195909,    4.5,   74.1,    .82,    .82,    .66,     .2,    229,      6,    .48,   -.12,   -.06,    .15,     .8,    .15,    .28,   64.2,     84,0
117,       09,      00,   195910,   7.33,   66.4,    2.3,    2.3,   4.67,    2.3,     79,    102,   2.23,   1.93,    1.4,   1.37,    1.5,    .96,    .72,   57.7,   75.1,0
118,       09,      00,   195911,   1.52,   53.3,   1.84,   1.84,   -.67,   1.48,      4,    437,    -.8,   1.18,   1.12,    .54,    1.1,    .98,    .18,   40.7,   65.9,0
119,       09,      00,   195912,   2.56,   47.3,   1.31,   1.31,  -1.01,    .46,      2,    615,   -.88,  -1.17,    .58,    .38,    .45,    .96,    .31,   35.9,   58.7,0
120,       09,      00,   196001,   5.57,   46.2,   1.64,   1.64,   1.39,   1.34,      6,    669,    .76,      0,   -.41,     .6,    .84,    1.1,    .41,     36,   56.4,0
121,       09,      00,   196002,   6.15,   46.2,   2.13,   2.13,   1.96,   2.13,      1,    612,    .93,   1.17,    .41,   1.07,    .64,   1.13,    .57,   34.2,   58.1,0
122,       09,      00,   196003,   4.88,     45,   2.12,   2.12,    .65,   2.12,      0,    723,    .04,    .56,    .81,    .87,    .72,    .75,    .57,   33.6,   56.5,0
123,       09,      00,   196004,   4.42,   64.3,   1.99,   1.99,    .25,   1.99,     40,    125,    .44,    .23,    .62,    .15,    .77,    .97,    .42,   51.2,   77.4,0
124,       09,      00,   196005,   2.06,   68.9,   -.51,   1.27,  -1.54,    .49,    112,     60,   -.95,   -.36,   -.23,    .06,    .64,    .32,    .31,   55.3,   82.5,0
125,       09,      00,   196006,   3.86,   76.7,   -.63,    .97,    -.5,   -.07,    315,      0,   -.34,   -.93,   -.53,    .24,    .44,    .34,     .2,   64.7,   88.6,0
126,       09,      00,   196007,   5.58,   80.1,    -.7,    .74,   -.39,   -.46,    430,      0,    .18,   -.17,    -.7,    .03,   -.24,    .36,    .03,   69.1,   91.2,0
127,       09,      00,   196008,   4.58,   78.9,   -.77,   -.77,   -.45,   -.77,    396,      0,   -.13,   -.03,   -.25,   -.39,   -.05,    .48,    .15,   68.3,   89.6,0
128,       09,      00,   196009,   5.09,   74.8,   -.32,   -.32,   1.11,    .37,    242,      6,    .76,    .47,     .4,   -.15,    .36,    .53,    .45,   64.5,   85.1,0
129,       09,      00,   196010,   1.76,     66,   -.67,   -.67,  -1.15,   -.67,     72,    111,   -.53,    .14,    .02,   -.51,   -.02,   -.23,    .48,   54.1,     78,0
130,       09,      00,   196011,    .98,   55.1,  -1.38,  -1.38,  -2.33,  -1.38,      7,    392,  -1.41,  -1.23,   -.42,   -.59,   -.61,    -.3,     .4,   41.7,   68.4,0
131,       09,      00,   196012,   1.99,     42,  -1.98,  -1.98,  -2.22,  -1.98,      0,    788,  -1.34,  -1.82,  -1.81,   -.95,  -1.01,   -.37,    .47,   28.8,   55.3,0
132,       09,      00,   196101,   3.41,   41.4,  -2.13,  -2.13,  -1.07,  -2.13,      1,    818,   -.38,   -1.1,  -1.49,  -1.11,  -1.35,   -.69,    .27,   29.7,     53,0
133,       09,      00,   196102,   7.17,   51.9,    .87,  -1.05,   2.61,     .2,      6,    448,   1.48,    .72,   -.11,   -.32,   -.47,   -.54,    .37,   40.1,   63.6,0
134,       09,      00,   196103,   4.96,   58.2,    .63,  -1.09,   -.46,   -.06,     26,    332,    .08,    .92,    .51,   -.58,   -.33,   -.52,    .16,   45.6,   70.7,0
135,       09,      00,   196104,   6.95,   58.5,   1.74,   1.74,   3.55,   1.74,      6,    273,   1.57,   1.05,   1.48,    .21,    .18,   -.17,    .58,   45.5,   71.5,0
136,       09,      00,   196105,   4.21,     68,   1.88,   1.88,    .96,   1.88,     93,     75,    .46,   1.44,   1.02,    .63,    .27,    .11,    .32,     56,     80,0
