,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
100,       38,      00,   195805,   3.34,   70.5,   2.56,   2.56,    -.3,   2.37,    184,     17,   -.06,   1.37,    1.2,    .76,   1.43,    .89,    .05,     59,     82,0
101,       38,      00,   195806,   4.85,     77,    2.5,    2.5,    .62,    2.5,    359,      0,    .22,    .01,    1.2,    .96,   1.13,     .9,    .23,     66,   87.9,0
102,       38,      00,   195807,   6.47,   80.3,   2.55,   2.55,    .92,   2.55,    472,      0,    .66,    .51,    .31,   1.02,    1.4,   1.29,    .46,   70.6,   90.1,0
103,       38,      00,   195808,    4.7,   79.6,    -.1,   2.19,    -.3,      2,    448,      0,   -.16,    .24,    .27,    .99,    .75,   1.38,    .54,     69,   90.2,0
104,       38,      00,   195809,      2,   73.6,   -.73,   1.33,  -1.91,    .26,    254,      3,  -1.11,  -1.07,   -.49,    .41,    .52,    .79,    .14,   61.7,   85.5,0
105,       38,      00,   195810,   2.53,   60.6,   -.77,   1.07,   -.35,   -.14,     31,    172,   -.06,   -.95,   -.97,   -.47,    .35,    .83,    .08,   48.2,     73,0
106,       38,      00,   195811,    .83,   56.8,  -1.56,  -1.56,   -2.6,  -1.56,     15,    269,  -1.52,   -.83,   -1.4,   -.89,    .05,      0,      0,   43.9,   69.6,0
107,       38,      00,   195812,   3.23,   41.7,  -1.74,  -1.74,  -1.03,  -1.74,      0,    728,   -.15,   -.98,   -.79,  -1.11,   -.14,    .07,    .13,   29.6,   53.7,0
108,       38,      00,   195901,   3.21,   43.1,  -1.78,  -1.78,   -.65,  -1.78,      3,    688,   -.18,   -.28,   -.84,  -1.31,   -.91,   -.09,    .15,   30.5,   55.6,0
109,       38,      00,   195902,    4.8,   48.8,     .3,   -1.3,     .9,   -.79,      3,    464,    .56,    .23,    .02,   -.89,   -.64,    .05,    .38,     39,   58.7,0
110,       38,      00,   195903,   6.34,   51.4,    .93,    .93,   1.98,    .93,      8,    439,   1.16,   1.14,    .83,    .09,   -.22,    .27,    .58,   39.2,   63.4,0
111,       38,      00,   195904,    3.5,   63.5,    .81,    .81,   -.07,    .81,     45,     96,     .2,    .93,      1,     .2,   -.35,   -.24,     .7,   51.2,   75.8,0
112,       38,      00,   195905,   4.61,   72.7,    .97,    .97,    .72,    .97,    241,      8,    .72,    .57,   1.09,    .73,    -.1,   -.04,    .57,   61.2,   84.2,0
113,       38,      00,   195906,   3.19,   76.8,    .56,    .56,   -.92,    .56,    351,      0,   -.89,   -.17,   -.07,    .52,    .01,   -.27,    .43,     65,   88.6,0
114,       38,      00,   195907,   8.94,   79.1,   1.63,   1.63,   3.38,   1.63,    433,      0,   1.62,    .77,    .95,   1.26,    .64,    .11,    .98,   69.4,   88.8,0
115,       38,      00,   195908,   4.74,   79.9,   1.51,   1.51,    .13,    1.5,    461,      0,   -.14,   1.11,    .52,   1.09,    .86,    .18,   1.02,   69.4,   90.5,0
116,       38,      00,   195909,   8.85,   73.2,   3.05,   3.05,   5.09,   3.05,    244,      3,   1.83,   1.52,    2.1,   1.57,   1.62,   1.01,    1.2,   63.7,   82.6,0
117,       38,      00,   195910,   8.27,   65.2,   4.57,   4.57,    5.5,   4.57,     88,     93,   1.96,   2.68,   2.27,   2.37,   2.36,   1.71,    1.7,   56.2,   74.1,0
118,       38,      00,   195911,    1.3,   52.8,   3.81,   3.81,   -.86,   3.43,      4,    382,   -.91,   1.28,   2.09,   1.96,   2.18,   1.87,   1.27,   40.6,   64.9,0
119,       38,      00,   195912,   3.11,   45.8,   3.47,   3.47,    .15,   3.09,      1,    605,   -.23,   -.79,   1.01,   2.08,    1.8,   1.87,   1.46,   34.3,   57.2,0
120,       38,      00,   196001,   5.94,   44.5,   3.93,   3.93,   2.46,   3.93,      6,    649,   1.31,    .73,     .2,   1.75,   2.11,   2.18,   1.64,     34,   54.9,0
121,       38,      00,   196002,   6.07,   44.3,   4.35,   4.35,   2.47,   4.35,      0,    586,   1.28,   1.79,   1.25,   2.04,   2.11,   2.33,   1.88,   32.9,   55.7,0
122,       38,      00,   196003,   4.71,   42.2,   4.29,   4.29,   1.16,   4.29,      0,    715,    .39,   1.03,   1.45,   1.49,   2.25,   2.12,   1.76,   31.4,     53,0
123,       38,      00,   196004,   2.83,   63.9,   -.28,   3.56,   -.85,   3.18,     50,     87,   -.25,    .06,    .74,    .59,   1.75,   2.15,   1.31,   50.6,   77.2,0
124,       38,      00,   196005,   2.33,   69.3,   -.66,   2.79,  -1.23,   1.89,    155,     29,   -.77,   -.77,   -.37,    .59,   1.66,   1.78,    1.2,   56.1,   82.5,0
125,       38,      00,   196006,   4.35,   76.8,   -.64,   2.46,   -.13,   1.48,    350,      0,   -.08,   -.69,   -.75,    .64,   1.01,   1.89,   1.12,   65.5,   88.1,0
126,       38,      00,   196007,   7.71,   79.4,     .7,   2.91,   2.11,   2.65,    443,      0,   1.18,    .75,    .23,    .63,    .59,   1.67,   1.26,   69.1,   89.6,0
127,       38,      00,   196008,   3.91,   79.2,    .32,    2.3,   -.92,   1.64,    439,      0,   -.61,     .4,    .26,   -.08,    .61,   1.57,   1.16,   69.1,   89.4,0
128,       38,      00,   196009,   5.18,     74,    .63,    2.4,   1.03,   2.07,    267,      2,    .61,   -.04,    .72,    .01,    .84,   1.13,   1.44,   63.8,   84.2,0
129,       38,      00,   196010,   2.43,     65,   -.16,      2,   -.47,   1.44,     86,     91,   -.11,    .24,   -.18,    .02,    .39,    .41,   1.43,   53.3,   76.7,0
130,       38,      00,   196011,   1.19,   53.7,   -.68,   1.26,  -1.61,    .08,      6,    351,  -1.03,   -.68,   -.22,   -.02,   -.25,    .38,   1.53,   40.6,   66.9,0
131,       38,      00,   196012,   2.07,   40.1,   -1.1,    .64,  -1.47,  -1.01,      0,    777,  -1.02,  -1.47,  -1.22,    -.3,   -.68,    .25,   1.58,   26.6,   53.5,0
132,       38,      00,   196101,   2.69,   40.2,  -1.26,  -1.26,   -.83,  -1.26,      0,    775,   -.53,  -1.01,  -1.34,  -1.04,   -.77,   -.26,   1.51,   28.2,   52.3,0
133,       38,      00,   196102,   5.96,     49,    .69,    .69,   2.06,    .69,      4,    457,   1.22,    .49,   -.14,   -.17,   -.08,   -.28,   1.63,   37.4,   60.6,0
134,       38,      00,   196103,   4.25,   56.7,    .46,    .46,   -.47,    .46,     28,    295,    .15,    .84,    .42,    -.4,    .01,   -.35,   1.32,   44.1,   69.2,0
135,       38,      00,   196104,   6.75,     57,   1.85,   1.85,   4.32,   1.85,      3,    251,   1.95,   1.34,   1.53,    .39,     .2,    .22,    1.6,   44.6,   69.3,0
136,       38,      00,   196105,   3.99,   67.3,   1.98,   1.98,    .96,   1.98,    111,     49,    .36,   1.62,   1.25,    .74,    .44,    .45,   1.51,   56.1,   78.4,0
